36.131,36.149,36.167,36.185,36.203,36.221,36.239,36.257,36.275,36.293,36.311,36.329,36.347,36.365,36.383,36.401,36.419,36.437,36.455,36.473,36.491,36.509,36.527,36.545,36.563,36.581,36.599,36.617,36.635,36.653,36.671,36.689,36.707,36.725,36.743,36.761,36.779,36.797,36.814,36.832,36.85,36.868,36.886,36.904,36.922,36.94,36.958,36.976,36.994,37.012,37.03,37.048,37.066,37.084,37.102,37.12,37.138,37.156,37.174,37.192,37.21,37.228,37.246,37.264,37.282,37.3,37.318,37.336,37.354,37.372,37.39,37.408,37.426,37.444,37.462,37.48
36.131,36.149,36.167,36.185,36.203,36.221,36.239,36.257,36.275,36.293,36.311,36.329,36.347,36.365,36.383,36.401,36.419,36.437,36.455,36.473,36.491,36.509,36.527,36.545,36.563,36.581,36.599,36.617,36.635,36.653,36.671,36.689,36.707,36.725,36.743,36.761,36.779,36.797,36.815,36.833,36.851,36.869,36.887,36.905,36.923,36.941,36.959,36.977,36.995,37.013,37.031,37.049,37.067,37.085,37.103,37.12,37.138,37.156,37.174,37.192,37.21,37.228,37.246,37.264,37.282,37.3,37.318,37.336,37.354,37.372,37.39,37.408,37.426,37.444,37.462,37.48
36.132,36.15,36.168,36.186,36.204,36.222,36.24,36.258,36.276,36.294,36.312,36.33,36.348,36.365,36.383,36.401,36.419,36.437,36.455,36.473,36.491,36.509,36.527,36.545,36.563,36.581,36.599,36.617,36.635,36.653,36.671,36.689,36.707,36.725,36.743,36.761,36.779,36.797,36.815,36.833,36.851,36.869,36.887,36.905,36.923,36.941,36.959,36.977,36.995,37.013,37.031,37.049,37.067,37.085,37.103,37.121,37.139,37.157,37.175,37.193,37.211,37.229,37.247,37.265,37.283,37.301,37.319,37.337,37.355,37.373,37.391,37.408,37.426,37.444,37.462,37.48
36.132,36.15,36.168,36.186,36.204,36.222,36.24,36.258,36.276,36.294,36.312,36.33,36.348,36.366,36.384,36.402,36.42,36.438,36.456,36.474,36.492,36.51,36.528,36.546,36.564,36.582,36.6,36.617,36.635,36.653,36.671,36.689,36.707,36.725,36.743,36.761,36.779,36.797,36.815,36.833,36.851,36.869,36.887,36.905,36.923,36.941,36.959,36.977,36.995,37.013,37.031,37.049,37.067,37.085,37.103,37.121,37.139,37.157,37.175,37.193,37.211,37.229,37.247,37.265,37.283,37.301,37.319,37.337,37.355,37.373,37.391,37.409,37.427,37.445,37.463,37.481
36.132,36.15,36.168,36.186,36.204,36.222,36.24,36.258,36.276,36.294,36.312,36.33,36.348,36.366,36.384,36.402,36.42,36.438,36.456,36.474,36.492,36.51,36.528,36.546,36.564,36.582,36.6,36.618,36.636,36.654,36.672,36.69,36.708,36.726,36.744,36.762,36.78,36.798,36.816,36.834,36.852,36.87,36.888,36.905,36.923,36.941,36.959,36.977,36.995,37.013,37.031,37.049,37.067,37.085,37.103,37.121,37.139,37.157,37.175,37.193,37.211,37.229,37.247,37.265,37.283,37.301,37.319,37.337,37.355,37.373,37.391,37.409,37.427,37.445,37.463,37.481
36.133,36.15,36.168,36.186,36.204,36.222,36.24,36.258,36.276,36.294,36.312,36.33,36.348,36.366,36.384,36.402,36.42,36.438,36.456,36.474,36.492,36.51,36.528,36.546,36.564,36.582,36.6,36.618,36.636,36.654,36.672,36.69,36.708,36.726,36.744,36.762,36.78,36.798,36.816,36.834,36.852,36.87,36.888,36.906,36.924,36.942,36.96,36.978,36.996,37.014,37.032,37.05,37.068,37.086,37.104,37.122,37.14,37.158,37.175,37.193,37.211,37.229,37.247,37.265,37.283,37.301,37.319,37.337,37.355,37.373,37.391,37.409,37.427,37.445,37.463,37.481
36.133,36.151,36.169,36.187,36.205,36.223,36.241,36.259,36.277,36.295,36.313,36.331,36.349,36.367,36.384,36.402,36.42,36.438,36.456,36.474,36.492,36.51,36.528,36.546,36.564,36.582,36.6,36.618,36.636,36.654,36.672,36.69,36.708,36.726,36.744,36.762,36.78,36.798,36.816,36.834,36.852,36.87,36.888,36.906,36.924,36.942,36.96,36.978,36.996,37.014,37.032,37.05,37.068,37.086,37.104,37.122,37.14,37.158,37.176,37.194,37.212,37.23,37.248,37.266,37.284,37.302,37.32,37.338,37.356,37.374,37.392,37.41,37.428,37.446,37.463,37.481
36.133,36.151,36.169,36.187,36.205,36.223,36.241,36.259,36.277,36.295,36.313,36.331,36.349,36.367,36.385,36.403,36.421,36.439,36.457,36.475,36.493,36.511,36.529,36.547,36.565,36.583,36.601,36.619,36.636,36.654,36.672,36.69,36.708,36.726,36.744,36.762,36.78,36.798,36.816,36.834,36.852,36.87,36.888,36.906,36.924,36.942,36.96,36.978,36.996,37.014,37.032,37.05,37.068,37.086,37.104,37.122,37.14,37.158,37.176,37.194,37.212,37.23,37.248,37.266,37.284,37.302,37.32,37.338,37.356,37.374,37.392,37.41,37.428,37.446,37.464,37.482
36.133,36.151,36.169,36.187,36.205,36.223,36.241,36.259,36.277,36.295,36.313,36.331,36.349,36.367,36.385,36.403,36.421,36.439,36.457,36.475,36.493,36.511,36.529,36.547,36.565,36.583,36.601,36.619,36.637,36.655,36.673,36.691,36.709,36.727,36.745,36.763,36.781,36.799,36.817,36.835,36.853,36.871,36.889,36.906,36.924,36.942,36.96,36.978,36.996,37.014,37.032,37.05,37.068,37.086,37.104,37.122,37.14,37.158,37.176,37.194,37.212,37.23,37.248,37.266,37.284,37.302,37.32,37.338,37.356,37.374,37.392,37.41,37.428,37.446,37.464,37.482
36.133,36.151,36.169,36.187,36.205,36.223,36.241,36.259,36.277,36.295,36.313,36.331,36.349,36.367,36.385,36.403,36.421,36.439,36.457,36.475,36.493,36.511,36.529,36.547,36.565,36.583,36.601,36.619,36.637,36.655,36.673,36.691,36.709,36.727,36.745,36.763,36.781,36.799,36.817,36.835,36.853,36.871,36.889,36.907,36.925,36.943,36.961,36.979,36.997,37.015,37.033,37.051,37.069,37.087,37.105,37.123,37.141,37.158,37.176,37.194,37.212,37.23,37.248,37.266,37.284,37.302,37.32,37.338,37.356,37.374,37.392,37.41,37.428,37.446,37.464,37.482
36.134,36.152,36.17,36.188,36.206,36.224,36.242,36.26,36.278,36.296,36.314,36.332,36.349,36.367,36.385,36.403,36.421,36.439,36.457,36.475,36.493,36.511,36.529,36.547,36.565,36.583,36.601,36.619,36.637,36.655,36.673,36.691,36.709,36.727,36.745,36.763,36.781,36.799,36.817,36.835,36.853,36.871,36.889,36.907,36.925,36.943,36.961,36.979,36.997,37.015,37.033,37.051,37.069,37.087,37.105,37.123,37.141,37.159,37.177,37.195,37.213,37.231,37.249,37.267,37.285,37.303,37.321,37.339,37.357,37.375,37.393,37.411,37.428,37.446,37.464,37.482
