-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.45,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46,-124.46
-124.41,-124.41,-124.41,-124.41,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.42,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.43,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44,-124.44
-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.4,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.41,-124.42,-124.42,-124.42,-124.42,-124.42
-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.38,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39,-124.39
-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.36,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37,-124.37
-124.32,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.33,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.34,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35,-124.35
-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.31,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.32,-124.33,-124.33,-124.33
-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.29,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3,-124.3
-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.27,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28,-124.28
-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.24,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.25,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26,-124.26
