16.98,17.082,17.172,17.253,17.317,17.355,17.359,17.361,17.345,17.388,17.435,17.355,17.095,16.421,16.271,16.182,16.21,16.223,16.236,16.289,16.345,16.396,16.413,16.399,16.3,16.218,16.296,16.42,16.173,15.417,14.868,14.6,14.552
16.958,17.011,17.072,17.132,17.189,17.248,17.281,17.307,17.322,17.323,17.343,17.357,17.102,16.715,16.364,16.083,16.09,16.15,16.219,16.31,16.379,16.391,16.389,16.383,16.254,16.234,16.331,16.431,15.87,15.088,14.649,14.5,14.504
16.978,17,17.028,17.081,17.136,17.187,17.23,17.262,17.292,17.313,17.337,17.412,17.357,17.191,16.589,16.257,16.079,16.088,16.196,16.283,16.344,16.27,16.254,16.191,16.145,16.261,16.354,16.381,15.464,14.85,14.479,14.409,14.434
17.049,17.06,17.081,17.105,17.136,17.166,17.2,17.246,17.284,17.322,17.339,17.361,17.421,17.225,16.834,16.422,16.176,16.038,16.074,16.137,16.149,16.084,15.998,16.022,16.11,16.208,16.263,15.983,14.902,14.565,14.392,14.218,14.252
17.058,17.083,17.114,17.145,17.184,17.21,17.244,17.271,17.298,17.332,17.357,17.384,17.443,17.251,17.018,16.629,16.33,16.162,16.098,16.086,16.022,15.96,15.965,16.053,16.168,15.971,15.836,15.381,14.527,14.513,14.236,14.01,14.014
17.025,17.09,17.125,17.144,17.189,17.23,17.266,17.275,17.319,17.365,17.376,17.398,17.444,17.326,17.149,16.852,16.628,16.452,16.219,16.115,16.033,16.023,16.098,16.135,15.876,15.416,15.046,14.718,14.515,14.498,14.131,13.762,13.684
16.987,17.051,17.138,17.198,17.243,17.109,17.229,17.227,17.207,17.231,17.265,17.321,17.396,17.372,17.178,16.974,16.831,16.6,16.415,16.241,16.169,16.184,16.026,15.914,15.434,14.935,14.631,14.514,14.503,14.497,14.04,13.586,13.395
17.211,17.152,17.123,17.192,17.266,17.074,16.824,16.767,16.877,16.959,17.015,17.14,17.226,17.384,17.174,17.01,16.906,16.852,16.676,16.49,16.394,16.121,15.784,15.507,15.013,14.618,14.536,14.597,14.514,14.375,14.066,13.596,13.237
17.049,17.058,17.071,17.066,16.968,16.76,16.581,16.454,16.489,16.512,16.642,16.899,17.215,17.31,17.091,16.942,16.863,16.961,16.813,16.719,16.633,16.314,15.881,15.349,14.824,14.662,14.668,14.733,14.484,14.373,14.121,13.696,13.361
16.661,16.571,16.48,16.466,16.491,16.51,16.454,16.44,16.563,16.456,16.48,16.664,17.06,17.178,16.977,16.879,16.88,16.956,16.861,16.798,16.615,16.272,15.784,15.304,14.817,14.793,14.861,14.869,14.495,14.36,14.222,13.901,13.575
