17.001,16.913,16.847,16.808,16.78,16.73,16.646,16.59,16.587,16.559,16.509,16.544,16.632,16.765,16.712,16.231,15.891,15.832,15.787,15.765,15.759,15.743,15.687,15.643,15.636,15.691,15.663,15.024,13.574,13.019,13.275,13.625,13.953
17.02,16.959,16.895,16.833,16.756,16.666,16.604,16.604,16.571,16.445,16.363,16.456,16.613,16.756,16.836,16.486,15.99,15.881,15.848,15.817,15.796,15.75,15.671,15.63,15.625,15.68,15.572,14.723,13.287,12.929,13.118,13.266,13.494
16.881,16.851,16.794,16.718,16.644,16.607,16.617,16.581,16.399,16.23,16.233,16.409,16.627,16.773,16.896,16.637,16.104,15.866,15.857,15.851,15.81,15.726,15.641,15.61,15.626,15.688,15.468,14.472,13.113,12.815,12.884,12.884,12.992
16.719,16.681,16.64,16.623,16.619,16.627,16.563,16.318,16.074,16.084,16.197,16.377,16.628,16.809,16.929,16.752,16.193,15.827,15.796,15.796,15.749,15.68,15.639,15.638,15.666,15.716,15.392,14.267,13.013,12.708,12.664,12.581,12.644
16.767,16.73,16.727,16.687,16.542,16.368,16.098,15.864,15.825,15.964,16.127,16.279,16.567,16.832,16.962,16.839,16.274,15.812,15.712,15.715,15.705,15.691,15.705,15.718,15.73,15.732,15.28,14.047,12.955,12.661,12.517,12.448,12.576
16.706,16.738,16.612,16.224,15.883,15.734,15.612,15.494,15.481,15.626,15.891,16.143,16.482,16.822,16.985,16.895,16.372,15.885,15.75,15.769,15.799,15.83,15.844,15.801,15.759,15.684,15.084,13.775,12.96,12.768,12.607,12.571,12.77
16.11,16.077,15.953,15.682,15.465,15.341,15.212,15.114,15.078,15.184,15.537,15.965,16.403,16.807,16.996,16.915,16.466,16.055,15.965,16.005,16.008,15.947,15.839,15.689,15.652,15.511,14.908,13.806,13.243,13.252,13.131,12.992,13.135
15.796,15.707,15.582,15.41,15.19,14.982,14.911,14.967,15.002,15.025,15.259,15.745,16.326,16.809,16.992,16.884,16.496,16.227,16.222,16.17,15.978,15.683,15.454,15.349,15.481,15.252,14.784,14.339,14.01,13.886,13.716,13.523,13.396
15.902,15.666,15.384,15.069,14.741,14.61,14.777,15.086,15.246,15.202,15.239,15.632,16.291,16.821,16.952,16.774,16.478,16.382,16.285,15.9,15.379,14.924,14.767,14.851,15.231,15.022,14.521,14.378,14.225,14.079,14.039,13.72,13.385
15.92,15.489,15.029,14.634,14.391,14.507,14.983,15.542,15.75,15.605,15.456,15.694,16.354,16.84,16.881,16.685,16.482,16.306,15.738,14.838,14.551,14.492,14.498,14.608,14.946,14.876,14.455,13.929,13.411,13.292,13.139,13.035,12.969
15.655,15.173,14.639,14.34,14.33,14.729,15.466,16.161,16.318,16.029,15.762,15.946,16.533,16.853,16.727,16.397,15.966,15.483,14.891,14.144,14.16,14.32,14.427,14.457,14.756,14.88,14.298,13.302,12.521,12.593,12.679,12.857,12.907
15.412,14.933,14.428,14.279,14.49,15.129,16.001,16.672,16.694,16.319,16.071,16.283,16.709,16.755,16.469,16.082,15.662,15.12,14.283,13.94,14.108,14.353,14.537,14.519,14.715,14.88,14.233,13.005,12.399,12.678,12.622,12.469,12.555
15.376,14.702,14.337,14.335,14.776,15.603,16.487,16.968,16.864,16.524,16.366,16.552,16.771,16.642,16.3,15.897,15.284,14.364,13.68,13.861,14.051,14.367,14.605,14.567,14.753,14.821,14.057,12.756,12.217,12.322,12.269,12.051,11.969
15.297,14.392,14.308,14.454,15.143,16.127,16.858,17.105,16.959,16.665,16.559,16.694,16.723,16.417,15.921,15.323,14.405,13.612,13.892,14.172,14.279,14.511,14.646,14.626,14.785,14.776,14.31,13.59,12.395,11.932,12.062,11.878,11.671
14.938,14.223,14.383,14.589,15.493,16.581,17.054,17.109,16.933,16.706,16.655,16.689,16.463,15.934,15.385,14.658,13.821,13.693,14.313,14.705,14.786,14.789,14.781,14.772,14.848,14.83,14.65,14.221,12.981,11.982,11.823,11.776,11.69
14.36,14.18,14.455,14.669,15.682,16.827,17.064,17.013,16.847,16.698,16.654,16.551,16.206,15.774,15.146,14.116,13.588,13.94,14.312,14.714,14.98,14.988,14.94,14.881,14.789,14.599,14.302,13.856,12.96,12.217,11.922,11.76,0
13.994,14.128,14.483,14.715,15.624,16.837,16.971,16.867,16.754,16.649,16.565,16.375,16.129,16.007,15.761,15.158,14.241,13.873,13.841,13.948,14.282,14.238,14.103,13.871,13.555,13.253,13.044,12.802,12.436,12.174,0,0,0
13.841,14.09,14.633,14.885,15.508,16.716,16.893,16.765,16.668,16.569,16.441,16.234,16.136,16.135,16.159,16.115,15.471,15.195,14.403,13.217,13.388,13.3,13.115,12.873,12.577,12.335,0,0,0,0,0,0,0
13.778,14.253,15.009,15.258,15.579,16.593,16.806,16.684,16.589,16.492,16.372,16.212,16.171,16.233,16.25,16.366,16.26,15.906,14.561,13.242,13.122,13.065,12.93,12.814,12.78,12.539,0,0,0,0,0,0,0
13.864,14.633,15.539,15.721,15.865,16.611,16.75,16.627,16.57,16.491,16.395,16.287,16.263,16.427,16.371,16.439,15.777,14.767,13.513,13.123,13.084,12.981,12.875,12.683,12.604,0,0,0,0,0,0,0,0
14.086,15.109,16.024,16.101,16.261,16.776,16.724,16.571,16.571,16.491,16.404,16.379,16.444,16.43,15.918,15.14,14.117,13.275,12.922,12.966,12.818,12.732,12.683,12.542,0,0,0,0,0,0,0,0,0
14.501,15.549,16.281,16.351,16.409,16.657,16.58,16.447,16.466,16.449,16.489,16.635,16.096,15.375,14.634,13.728,13.1,12.804,12.755,12.674,12.544,12.485,12.501,0,0,0,0,0,0,0,0,0,0
14.792,15.644,16.2,16.327,16.4,16.499,16.555,16.603,16.636,16.398,15.837,15.251,14.508,13.773,13.305,12.972,12.938,12.875,12.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.651,15.2,15.562,15.824,16.234,16.467,16.43,16.226,15.813,15.131,14.368,13.684,13.222,12.992,13.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.171,14.224,14.284,14.525,15.051,15.285,15.091,14.784,14.367,13.831,13.317,12.958,12.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.293,13.784,13.403,13.404,13.761,13.948,13.819,13.6,13.43,13.279,13.072,12.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.304,14.234,13.822,13.768,13.704,13.632,13.608,13.534,13.534,13.713,13.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.908,14.296,14.344,14.215,14.072,14.005,13.85,13.522,13.626,13.683,13.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.693,13.605,13.9,13.592,13.679,13.758,13.761,13.406,13.47,13.248,12.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.263,13.383,0,0,0,0,0,13.204,12.883,12.645,12.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
