19.189,18.935,18.706,18.718,18.937,19.044,18.916,18.472,17.884,17.565,17.591,17.504,17.208,17.033,17.058,17.172,17.331,17.524,17.687,17.705,17.53,17.265,17.06,16.982,17.061,17.319,17.716,17.758,17.487,17.479,17.113,16.573,16.35
19.298,19.106,18.798,18.683,18.813,18.964,18.939,18.788,18.274,17.627,17.444,17.504,17.401,17.192,17.122,17.167,17.263,17.381,17.45,17.402,17.243,17.052,16.926,16.949,17.078,17.412,17.715,17.404,17.41,17.397,16.719,16.164,16.142
19.175,19.229,18.859,18.749,18.751,18.941,18.933,18.797,18.556,17.906,17.399,17.344,17.399,17.303,17.191,17.148,17.152,17.191,17.219,17.179,17.064,16.938,16.926,17.04,17.191,17.493,17.49,17.132,17.396,17.151,16.275,15.981,16.156
19.011,19.282,18.908,18.829,18.765,18.928,18.989,18.812,18.626,18.24,17.552,17.255,17.276,17.294,17.241,17.203,17.173,17.148,17.13,17.083,17.004,16.968,17.049,17.176,17.333,17.544,17.176,17.093,17.286,16.694,15.949,15.995,16.414
18.846,19.306,18.973,18.894,18.841,18.951,19.003,18.851,18.659,18.328,17.806,17.333,17.179,17.205,17.218,17.2,17.188,17.171,17.139,17.095,17.058,17.089,17.194,17.334,17.534,17.395,17.018,17.029,17.078,16.206,15.762,16.348,16.996
18.696,19.306,19.038,18.953,18.924,18.991,18.982,18.834,18.634,18.308,17.944,17.614,17.24,17.106,17.149,17.157,17.13,17.109,17.094,17.086,17.118,17.22,17.422,17.672,17.61,17.193,16.923,16.921,16.943,15.754,15.882,16.954,17.519
18.642,19.288,19.092,18.997,18.974,18.984,18.914,18.792,18.563,18.271,18.073,17.913,17.61,17.206,17.046,17.1,17.113,17.103,17.139,17.236,17.422,17.711,17.928,17.897,17.517,17.057,16.774,16.959,16.86,15.402,16.124,17.315,17.514
18.705,19.284,19.135,19.021,18.979,18.944,18.871,18.709,18.415,18.207,18.14,18.129,17.996,17.6,17.195,17.086,17.164,17.288,17.488,17.767,18.042,18.164,18.165,17.942,17.446,16.895,16.795,17.143,16.701,15.097,16.047,17.141,17.325
18.861,19.307,19.167,19.026,18.965,18.915,18.772,18.474,18.183,18.053,18.071,18.169,18.175,17.995,17.698,17.525,17.593,17.804,18.048,18.21,18.141,18.017,18.292,18.047,17.278,16.832,17.012,17.318,16.472,14.67,15.523,16.412,16.495
19.066,19.34,19.192,19.02,18.95,18.826,18.529,18.229,18.076,18.097,18.177,18.196,18.154,18.103,18.063,18.053,18.096,18.167,18.165,18.011,17.802,17.831,18.281,17.932,17.072,16.855,17.253,17.465,16.055,14.09,14.605,15.179,15.153
19.26,19.357,19.203,19.001,18.886,18.656,18.342,18.181,18.178,18.186,18.159,18.167,18.21,18.235,18.247,18.253,18.24,18.16,17.982,17.743,17.511,17.651,18.005,17.578,16.708,16.966,17.538,17.458,15.542,13.496,13.693,13.991,13.936
19.353,19.357,19.19,18.959,18.787,18.499,18.242,18.132,18.086,18.129,18.247,18.291,18.38,18.466,18.485,18.388,18.159,17.802,17.487,17.456,17.475,17.498,17.919,17.023,16.491,17.194,17.552,16.911,14.91,13.09,12.99,13.08,12.963
19.348,19.36,19.14,18.898,18.677,18.381,18.165,18.06,18.083,18.234,18.345,18.481,18.642,18.813,18.839,18.55,17.947,17.471,17.205,17.152,17.244,17.547,17.832,16.426,16.442,17.038,16.901,15.998,14.264,12.847,12.585,12.384,12.222
