13.836,13.745,13.695,13.676,13.685,13.743,13.828,13.884,13.848,13.83,12.413,11.905,12.117,12.395,12.515,12.452,12.342,12.128,11.88,11.714,11.687,11.751,11.815,11.858,11.826,11.816,11.951,12.219,12.547,12.762,12.645,12.3,12.102
13.75,13.709,13.683,13.668,13.663,13.683,13.754,13.841,13.835,13.94,12.755,11.947,11.969,12.173,12.346,12.331,12.18,11.992,11.806,11.703,11.721,11.804,11.85,11.863,11.815,11.834,11.934,12.116,12.413,12.705,12.796,12.644,12.453
13.877,13.822,13.777,13.733,13.693,13.666,13.684,13.769,13.799,13.952,13.209,12.123,11.888,11.962,12.073,12.166,12.142,12.059,11.954,11.874,11.858,11.871,11.872,11.858,11.834,11.891,11.925,12.012,12.233,12.525,12.747,12.82,12.816
13.978,13.992,13.982,13.939,13.861,13.766,13.689,13.705,13.737,13.893,13.646,12.493,11.893,11.913,11.931,11.954,11.971,11.977,11.974,11.953,11.927,11.897,11.891,11.858,11.896,11.949,11.924,11.94,12.062,12.279,12.505,12.638,12.7
13.55,13.659,13.765,13.893,13.965,13.93,13.817,13.728,13.696,13.789,13.907,12.975,12.036,11.901,11.939,11.955,11.961,11.956,11.968,11.967,11.953,11.926,11.895,11.881,11.964,11.981,11.907,11.911,11.96,12.072,12.234,12.327,12.316
13.173,13.25,13.365,13.542,13.769,13.931,13.94,13.842,13.74,13.707,13.939,13.442,12.376,11.899,11.971,11.981,11.964,11.941,11.981,11.995,11.961,11.926,11.883,11.918,12.007,11.934,11.859,11.89,11.932,11.971,12.052,12.146,12.155
13.223,13.242,13.269,13.302,13.46,13.716,13.909,13.93,13.855,13.719,13.855,13.766,12.871,12.074,11.926,12.004,11.977,11.92,11.978,12.004,11.951,11.898,11.887,11.952,11.983,11.88,11.834,11.876,11.928,11.961,11.977,11.965,12.024
13.276,13.279,13.294,13.316,13.334,13.473,13.727,13.89,13.936,13.812,13.801,13.906,13.339,12.444,11.975,11.955,11.978,11.893,11.935,11.948,11.896,11.872,11.913,11.973,11.976,11.913,11.906,11.94,11.967,11.962,12.01,12.025,11.703
13.259,13.24,13.257,13.297,13.324,13.371,13.519,13.736,13.893,13.889,13.815,13.93,13.672,12.879,12.198,11.962,11.959,11.86,11.876,11.885,11.87,11.894,11.936,11.97,11.964,11.974,12.01,12.054,12.082,12.033,11.975,12.071,11.985
13.176,13.153,13.178,13.224,13.273,13.315,13.393,13.555,13.738,13.869,13.84,13.92,13.862,13.244,12.482,12.043,11.956,11.864,11.866,11.877,11.9,11.942,11.969,11.996,12.03,12.079,12.132,12.171,12.181,12.144,12.045,12.023,12.079
13.169,13.12,13.143,13.19,13.232,13.265,13.321,13.43,13.581,13.744,13.815,13.897,13.948,13.496,12.71,12.138,11.958,11.888,11.907,11.924,11.963,12.021,12.04,12.085,12.158,12.241,12.303,12.327,12.306,12.224,12.119,12.047,12.087
13.21,13.125,13.148,13.223,13.283,13.303,13.327,13.394,13.494,13.606,13.727,13.852,13.972,13.641,12.866,12.201,11.961,11.907,11.948,11.992,12.025,12.061,12.089,12.194,12.347,12.471,12.519,12.496,12.428,12.31,12.172,12.081,12.076
13.302,13.161,13.141,13.23,13.348,13.398,13.395,13.419,13.46,13.508,13.616,13.792,13.964,13.71,12.945,12.232,11.967,11.914,11.937,12.002,12.037,12.072,12.208,12.404,12.62,12.726,12.705,12.62,12.505,12.355,12.192,12.075,12.033
