16.079,15.901,15.761,15.66,15.592,15.543,15.49,15.442,15.406,15.562,15.929,15.576,15.005,15.31,15.22,15.269,15.414,15.478,15.551,14.933,14.549,14.39,14.304,14.26,14.207,14.234,14.295,14.565,14.899,15.031,15.132,14.813,13.621
16.235,16.066,15.902,15.758,15.643,15.553,15.492,15.452,15.443,15.639,16.001,15.599,15.154,15.105,15.107,15.189,15.346,15.484,15.46,15.24,14.679,14.421,14.318,14.299,14.275,14.285,14.382,14.682,14.946,15.036,15.111,14.491,13.346
16.194,16.06,15.915,15.779,15.669,15.585,15.523,15.479,15.579,15.835,16.079,15.568,15.119,15.027,15.129,15.264,15.366,15.481,15.46,15.308,14.759,14.443,14.333,14.332,14.345,14.359,14.503,14.792,14.978,15.046,15.071,14.196,13.12
16.077,15.989,15.889,15.791,15.716,15.665,15.625,15.68,15.863,15.984,15.831,15.313,15.011,15.086,15.254,15.384,15.468,15.536,15.433,15.203,14.742,14.437,14.35,14.373,14.417,14.462,14.645,14.876,15.017,15.118,14.771,13.591,12.839
16.078,16.046,16.015,15.985,15.957,15.916,15.897,15.974,15.95,15.792,15.419,15.054,15.087,15.255,15.422,15.513,15.553,15.58,15.284,14.959,14.642,14.414,14.382,14.437,14.506,14.589,14.781,14.98,15.124,14.914,13.991,13.028,13.152
15.829,15.801,15.803,15.863,15.965,16.04,16.012,15.904,15.703,15.427,15.113,15.123,15.268,15.427,15.558,15.592,15.596,15.389,14.992,14.727,14.53,14.42,14.454,14.528,14.613,14.744,14.947,15.112,14.948,14.158,13.177,12.933,13.319
15.331,15.315,15.41,15.602,15.784,15.828,15.724,15.527,15.306,15.132,15.173,15.307,15.414,15.526,15.61,15.612,15.433,14.997,14.72,14.575,14.487,14.486,14.559,14.651,14.78,14.955,15.099,14.952,14.271,13.283,12.763,13.174,13.523
15.316,15.161,15.201,15.305,15.444,15.47,15.351,15.189,15.102,15.232,15.37,15.397,15.412,15.496,15.527,15.373,15.02,14.669,14.568,14.531,14.549,14.62,14.726,14.855,15.005,15.088,14.946,14.395,13.501,12.775,12.845,13.258,13.487
15.732,15.336,15.248,15.106,15.058,15.128,15.13,15.122,15.323,15.438,15.383,15.295,15.302,15.188,15.066,14.878,14.662,14.55,14.567,14.621,14.712,14.821,14.927,15.006,15.015,14.879,14.506,13.831,13.085,12.774,12.924,13.362,13.369
15.238,15.378,15.454,15.514,15.514,15.384,15.281,15.41,15.482,15.355,15.234,15.246,15.074,14.828,14.701,14.658,14.65,14.696,14.785,14.879,14.959,15.003,14.988,14.895,14.729,14.476,14.089,13.567,13.107,12.99,13.141,13.487,13.356
14.89,14.931,15.075,15.071,15.059,15.241,15.396,15.466,15.363,15.217,15.166,15.059,14.844,14.682,14.673,14.731,14.804,14.88,14.941,14.973,14.966,14.899,14.754,14.541,14.286,14.019,13.735,13.438,13.195,13.201,13.459,13.694,13.827
15.047,14.74,14.803,14.757,14.65,14.949,15.259,15.335,15.261,15.084,15.015,14.908,14.788,14.753,14.781,14.806,14.804,14.762,14.679,14.589,14.586,14.549,14.396,14.164,13.919,13.696,13.518,13.355,13.37,13.641,13.852,13.944,14.034
15.342,14.894,14.668,14.588,14.594,14.919,15.306,15.246,15.088,14.965,14.931,14.887,14.847,14.842,14.829,14.77,14.63,14.379,14.047,13.799,14.025,14.253,14.321,14.208,14.002,13.844,13.779,13.753,13.943,14.047,13.803,13.598,13.522
15.528,14.979,14.556,14.481,14.619,15.089,15.352,15.139,14.967,14.902,14.887,14.83,14.742,14.656,14.548,14.375,14.097,13.742,13.487,13.589,13.971,14.009,14.071,14.115,14.084,14.065,14.124,14.19,14.123,13.359,13.095,12.908,12.692
15.391,14.957,14.6,14.541,14.642,15.062,15.322,15.076,14.91,14.822,14.683,14.459,14.241,14.09,13.964,13.802,13.592,13.375,13.404,13.701,14.326,14.31,14.095,14.041,14.037,14.316,14.249,13.877,13.391,12.778,12.518,12.33,12.262
15.195,15.036,14.842,14.757,14.749,15.163,15.292,15.056,14.886,14.702,14.394,14.051,13.84,13.784,13.699,13.59,13.471,13.493,13.474,13.64,14.242,14.47,14.321,14.334,14.222,13.888,13.399,12.997,12.633,12.3,12.125,12.051,0
15.249,15.188,15.053,14.934,14.85,15.261,15.263,15.051,14.865,14.582,14.199,13.941,13.941,13.915,13.8,13.703,13.862,13.883,13.502,13.403,13.88,14.153,14.066,13.828,13.404,12.88,12.508,12.405,12.243,12.175,0,0,0
