18.406,18.351,18.286,18.175,17.994,17.765,17.565,17.471,17.503,17.614,17.705,17.704,17.666,17.677,17.717,17.739,17.738,17.731,17.73
18.437,18.383,18.343,18.289,18.168,17.962,17.715,17.524,17.459,17.513,17.619,17.685,17.668,17.628,17.63,17.659,17.685,17.695,17.691
18.408,18.379,18.343,18.329,18.287,18.157,17.929,17.67,17.492,17.45,17.508,17.598,17.651,17.639,17.602,17.581,17.579,17.583,17.591
18.297,18.324,18.306,18.3,18.315,18.285,18.15,17.901,17.632,17.466,17.437,17.483,17.545,17.594,17.613,17.61,17.601,17.601,17.617
18.134,18.204,18.231,18.232,18.264,18.306,18.291,18.153,17.883,17.604,17.443,17.418,17.443,17.46,17.481,17.51,17.543,17.57,17.585
18.022,18.059,18.115,18.142,18.174,18.243,18.305,18.309,18.174,17.883,17.585,17.417,17.396,17.412,17.394,17.363,17.344,17.333,17.328
18.032,17.989,18.005,18.041,18.08,18.148,18.235,18.309,18.349,18.227,17.903,17.57,17.374,17.35,17.366,17.341,17.284,17.228,17.173
18.074,18.001,17.97,17.975,18.005,18.063,18.15,18.234,18.321,18.424,18.317,17.952,17.546,17.323,17.282,17.285,17.221,17.104,16.979
18.085,18.015,17.976,17.966,17.98,18.015,18.08,18.164,18.236,18.322,18.547,18.431,17.981,17.523,17.257,17.238,17.253,17.212,17.11
18.051,18.002,17.973,17.969,17.984,18.012,18.049,18.111,18.186,18.236,18.354,18.603,18.484,17.99,17.388,17.092,17.087,17.171,17.185
17.989,17.967,17.958,17.966,17.99,18.025,18.059,18.093,18.149,18.208,18.279,18.428,18.593,18.479,17.844,16.976,16.607,16.72,16.898
17.929,17.929,17.938,17.96,17.996,18.038,18.08,18.108,18.143,18.194,18.232,18.365,18.531,18.578,18.172,17.114,16.19,16.091,16.287
17.898,17.911,17.932,17.962,18,18.042,18.088,18.125,18.152,18.187,18.204,18.313,18.466,18.626,18.694,17.325,16.318,16.614,16.417
17.919,17.935,17.957,17.981,18.004,18.026,18.062,18.113,18.156,18.19,18.202,18.273,18.418,18.526,18.689,18.255,17.963,17.63,16.898
17.999,18.001,18.001,17.998,17.991,17.986,18.003,18.063,18.137,18.185,18.2,18.268,18.421,18.478,18.547,18.503,18.091,17.048,16.293
17.926,17.913,17.906,17.906,17.908,17.913,17.939,18.007,18.104,18.173,18.2,18.291,18.471,18.567,18.525,17.707,15.929,15.809,15.881
17.681,17.67,17.685,17.722,17.764,17.809,17.875,17.97,18.085,18.163,18.2,18.314,18.45,18.317,17.468,15.686,15.192,15.832,15.829
