13.514,13.491,13.495,13.526,13.484,13.266,13.158,12.807,12.547,12.843,12.917,12.507,12.21,12.101,12.077,12.094,12.13,12.179,12.228
13.49,13.406,13.346,13.36,13.389,13.184,13.143,12.868,12.53,12.675,12.808,12.391,12.105,12.073,12.145,12.263,12.354,12.389,12.402
13.191,13.052,13.002,13.053,13.156,13.073,13.126,12.92,12.556,12.583,12.703,12.293,12.06,12.148,12.31,12.371,12.304,12.266,12.275
12.901,12.835,12.802,12.819,12.896,12.935,13.067,12.976,12.617,12.537,12.614,12.23,12.078,12.238,12.297,12.161,12.094,12.15,12.203
12.932,12.893,12.841,12.778,12.754,12.796,12.949,13.018,12.695,12.518,12.546,12.199,12.108,12.243,12.157,12.016,12.058,12.119,12.167
13.149,13.065,12.969,12.867,12.772,12.743,12.85,13.027,12.767,12.515,12.495,12.185,12.125,12.202,12.048,11.97,12.038,12.08,12.134
13.26,13.167,13.06,12.939,12.81,12.738,12.805,13.014,12.815,12.517,12.455,12.178,12.127,12.151,11.977,11.939,12.008,12.059,12.12
13.295,13.187,13.066,12.937,12.806,12.734,12.806,13.004,12.828,12.511,12.42,12.171,12.121,12.108,11.929,11.903,11.972,12.039,12.114
13.23,13.132,13.013,12.87,12.752,12.741,12.869,13,12.794,12.489,12.386,12.162,12.111,12.077,11.894,11.863,11.933,12.022,12.109
13.05,12.949,12.843,12.759,12.754,12.845,12.958,12.946,12.7,12.454,12.349,12.149,12.102,12.059,11.874,11.824,11.895,12.012,12.104
12.832,12.776,12.773,12.811,12.879,12.935,12.917,12.789,12.576,12.413,12.303,12.13,12.095,12.054,11.873,11.796,11.862,12.017,12.113
12.783,12.818,12.853,12.874,12.863,12.812,12.724,12.603,12.473,12.363,12.243,12.108,12.093,12.061,11.9,11.806,11.889,12.042,12.142
12.827,12.825,12.788,12.729,12.666,12.605,12.54,12.465,12.382,12.285,12.174,12.089,12.096,12.079,11.959,11.882,12.005,12.093,12.191
12.764,12.686,12.6,12.53,12.479,12.435,12.39,12.334,12.258,12.18,12.107,12.078,12.104,12.108,12.055,12.042,12.094,12.151,12.261
12.623,12.511,12.422,12.357,12.306,12.265,12.224,12.182,12.14,12.103,12.084,12.098,12.135,12.153,12.142,12.125,12.142,12.234,12.352
12.484,12.372,12.286,12.21,12.14,12.095,12.071,12.06,12.055,12.057,12.068,12.091,12.113,12.122,12.124,12.159,12.248,12.361,12.43
12.377,12.285,12.214,12.155,12.115,12.095,12.081,12.063,12.048,12.047,12.061,12.086,12.122,12.167,12.234,12.32,12.402,12.458,12.428
