18.93,18.594,18.37,18.446,18.532,18.037,18.053,18.349,18.229,18.16,18.229,18.255,18.272,18.283,18.285,18.27,18.21,18.067,17.809
18.881,18.523,18.285,18.348,18.551,18.177,17.917,18.279,18.296,18.112,18.136,18.178,18.182,18.176,18.136,18.04,17.863,17.597,17.28
18.782,18.4,18.179,18.253,18.517,18.439,17.819,18.111,18.369,18.142,18.018,18.044,18.036,17.986,17.89,17.725,17.49,17.213,16.965
18.608,18.22,18.057,18.178,18.459,18.748,17.844,17.87,18.329,18.315,18.023,17.885,17.85,17.764,17.619,17.418,17.178,16.944,16.792
18.338,18.003,17.952,18.144,18.393,18.824,18.034,17.682,18.093,18.424,18.299,18.005,17.801,17.661,17.499,17.304,17.097,16.881,16.714
18.007,17.831,17.933,18.188,18.394,18.698,18.268,17.639,17.804,18.221,18.443,18.343,18.114,17.896,17.717,17.57,17.455,17.355,17.23
17.741,17.828,18.071,18.332,18.491,18.641,18.467,17.752,17.668,17.911,18.23,18.399,18.416,18.34,18.231,18.139,18.086,18.06,18.025
17.769,18.112,18.363,18.546,18.642,18.685,18.621,17.906,17.691,17.736,17.885,18.05,18.207,18.361,18.459,18.494,18.508,18.518,18.525
18.113,18.503,18.678,18.758,18.81,18.771,18.745,18.074,17.858,17.878,17.881,17.867,17.829,17.821,17.874,17.971,18.054,18.086,18.074
18.55,18.803,18.872,18.89,18.938,18.865,18.849,18.252,18.123,18.402,18.553,18.59,18.511,18.315,18.036,17.796,17.645,17.57,17.544
18.847,18.916,18.919,18.926,18.997,18.939,18.92,18.437,18.28,18.632,18.858,18.96,19.054,19.105,19.04,18.888,18.7,18.546,18.486
18.95,18.925,18.92,18.926,19.008,18.988,18.951,18.618,18.386,18.633,18.834,18.891,18.956,18.991,19.001,19.019,19.036,19.03,18.997
18.954,18.939,18.94,18.947,19.024,19.025,18.942,18.767,18.521,18.609,18.76,18.839,18.958,19.067,19.037,18.99,18.927,18.86,18.797
18.982,18.968,18.949,18.93,19.007,19,18.893,18.864,18.671,18.659,18.736,18.813,18.959,19.053,18.892,18.785,18.485,18.261,18.09
19.038,18.982,18.961,18.898,18.929,18.921,18.88,18.936,18.805,18.755,18.785,18.883,19.067,18.994,18.579,18.115,17.44,17.433,17.517
19.069,18.998,19.017,18.956,18.937,18.957,18.999,19.057,18.96,18.906,18.922,19.028,19.16,18.618,17.982,16.722,16.968,17.505,17.945
19.016,19.007,19.039,19.046,19.038,19.069,19.115,19.139,19.094,19.044,19.077,19.22,18.814,17.695,16.519,16.349,16.979,17.768,18.558
