13.233,13.143,13.126,13.116,13.184,13.354,13.512,13.526,12.922,12.813,12.798,12.671,12.643,12.598,12.571,12.541,12.485,12.373,12.168
13.168,13.115,13.106,13.093,13.113,13.239,13.517,13.615,13.07,12.763,12.803,12.686,12.608,12.566,12.529,12.486,12.429,12.35,12.197
13.142,13.107,13.094,13.093,13.091,13.147,13.346,13.699,13.313,12.827,12.752,12.686,12.573,12.536,12.529,12.469,12.362,12.259,12.184
13.1,13.095,13.097,13.101,13.107,13.113,13.19,13.636,13.567,13.079,12.762,12.628,12.521,12.463,12.461,12.416,12.32,12.217,12.094
13.098,13.098,13.101,13.111,13.134,13.147,13.145,13.23,13.644,13.402,12.958,12.663,12.481,12.376,12.346,12.311,12.247,12.208,12.049
13.099,13.095,13.09,13.112,13.162,13.197,13.205,13.147,13.446,13.576,13.264,12.876,12.556,12.355,12.264,12.228,12.195,12.212,12.058
13.077,13.039,13.036,13.089,13.177,13.252,13.262,13.222,13.213,13.529,13.482,13.131,12.755,12.448,12.264,12.196,12.181,12.222,12.068
12.96,12.915,12.951,13.046,13.174,13.281,13.32,13.284,13.2,13.358,13.537,13.338,12.978,12.608,12.338,12.218,12.204,12.243,12.067
12.801,12.792,12.883,13.017,13.183,13.314,13.35,13.304,13.24,13.261,13.494,13.434,13.144,12.757,12.436,12.276,12.25,12.269,12.054
12.679,12.734,12.866,13.02,13.22,13.372,13.363,13.279,13.259,13.294,13.476,13.487,13.22,12.843,12.508,12.333,12.303,12.301,12.035
12.649,12.746,12.862,13.005,13.212,13.398,13.375,13.343,13.338,13.335,13.437,13.448,13.196,12.836,12.519,12.374,12.366,12.324,12.026
12.689,12.764,12.825,12.847,13.064,13.319,13.391,13.361,13.309,13.285,13.325,13.284,13.034,12.712,12.48,12.423,12.429,12.317,12.012
12.731,12.755,12.723,12.61,12.706,12.962,13.138,13.183,13.14,13.096,13.071,12.983,12.788,12.589,12.519,12.537,12.487,12.272,11.976
12.745,12.737,12.66,12.482,12.49,12.708,12.924,13.013,12.986,12.928,12.873,12.805,12.728,12.682,12.663,12.575,12.362,12.098,11.918
12.724,12.711,12.641,12.506,12.557,12.778,12.999,13.076,13.038,12.973,12.912,12.85,12.776,12.671,12.509,12.306,12.133,12.089,12.146
12.684,12.666,12.612,12.608,12.816,13.046,13.144,13.118,13.021,12.906,12.78,12.644,12.502,12.371,12.278,12.271,12.358,12.443,12.463
12.652,12.66,12.658,12.8,12.98,13.047,12.988,12.858,12.709,12.573,12.447,12.351,12.315,12.352,12.446,12.551,12.604,12.528,12.346
