13.334,13.308,13.295,13.308,13.439,13.611,13.618,13.171,12.574,12.231,12.175,12.277,12.6,12.89,12.91,12.89,12.832,12.712,12.536
13.207,13.2,13.202,13.198,13.282,13.479,13.646,13.408,12.841,12.372,12.194,12.227,12.57,12.9,12.887,12.878,12.84,12.753,12.64
13.221,13.205,13.184,13.151,13.167,13.317,13.567,13.543,13.09,12.56,12.263,12.204,12.526,12.886,12.881,12.914,12.919,12.889,12.842
13.31,13.287,13.244,13.177,13.127,13.2,13.445,13.577,13.267,12.74,12.356,12.208,12.495,12.874,12.88,12.938,12.959,12.954,12.95
13.31,13.295,13.263,13.194,13.117,13.143,13.352,13.552,13.355,12.861,12.433,12.223,12.489,12.863,12.865,12.922,12.928,12.909,12.907
13.226,13.2,13.173,13.125,13.078,13.11,13.306,13.516,13.367,12.899,12.462,12.237,12.516,12.854,12.839,12.885,12.873,12.842,12.839
13.227,13.18,13.13,13.087,13.07,13.128,13.318,13.487,13.313,12.852,12.438,12.255,12.58,12.844,12.805,12.842,12.824,12.797,12.803
13.298,13.254,13.195,13.144,13.137,13.209,13.368,13.436,13.19,12.738,12.381,12.307,12.665,12.821,12.764,12.795,12.772,12.739,12.759
13.323,13.332,13.31,13.277,13.274,13.333,13.404,13.326,13.003,12.584,12.333,12.414,12.742,12.779,12.719,12.748,12.712,12.678,12.738
13.219,13.297,13.357,13.386,13.396,13.391,13.327,13.118,12.766,12.439,12.355,12.558,12.774,12.713,12.672,12.691,12.629,12.652,12.767
12.955,13.063,13.175,13.254,13.276,13.222,13.074,12.825,12.54,12.38,12.464,12.675,12.74,12.645,12.644,12.638,12.571,12.683,12.831
12.672,12.735,12.824,12.904,12.934,12.883,12.748,12.567,12.431,12.442,12.594,12.709,12.666,12.593,12.593,12.516,12.57,12.757,12.898
12.592,12.581,12.59,12.616,12.63,12.602,12.533,12.465,12.464,12.556,12.663,12.671,12.598,12.564,12.543,12.464,12.622,12.844,12.945
12.664,12.635,12.599,12.568,12.549,12.53,12.508,12.512,12.562,12.633,12.66,12.611,12.542,12.504,12.412,12.491,12.707,12.925,12.96
12.708,12.699,12.683,12.655,12.626,12.602,12.589,12.601,12.628,12.643,12.614,12.547,12.491,12.448,12.414,12.574,12.815,12.983,12.929
12.693,12.68,12.685,12.691,12.685,12.667,12.652,12.645,12.637,12.611,12.559,12.492,12.435,12.374,12.492,12.708,12.919,12.994,12.873
12.702,12.64,12.611,12.606,12.61,12.614,12.609,12.595,12.571,12.531,12.474,12.413,12.383,12.489,12.662,12.85,12.975,12.946,12.808
