16.901,17.001,17.081,17.133,17.166,17.187,17.197,17.213,17.243,17.264,17.302,17.397,17.137,16.37,16.164,16.23,16.259,16.244,16.236
16.813,16.877,16.942,16.999,17.043,17.071,17.102,17.144,17.191,17.24,17.26,17.322,17.26,16.77,16.196,16.079,16.18,16.224,16.25
16.84,16.86,16.897,16.938,16.975,17.014,17.064,17.118,17.17,17.223,17.269,17.313,17.386,17.267,16.643,16.165,16.09,16.162,16.246
16.934,16.933,16.949,16.974,17.006,17.045,17.089,17.136,17.186,17.237,17.284,17.306,17.374,17.336,16.919,16.385,16.118,16.067,16.155
17.009,17.01,17.018,17.036,17.065,17.103,17.149,17.198,17.239,17.276,17.312,17.332,17.396,17.351,17.087,16.65,16.297,16.101,16.076
16.996,17.016,17.046,17.074,17.1,17.139,17.193,17.233,17.246,17.274,17.316,17.346,17.407,17.368,17.182,16.842,16.557,16.37,16.211
16.955,16.995,17.06,17.111,17.18,17.15,17.131,17.087,17.071,17.113,17.182,17.258,17.363,17.379,17.231,16.959,16.781,16.609,16.433
17.121,17.099,17.137,17.229,17.208,16.928,16.677,16.569,16.662,16.778,16.902,17.05,17.211,17.355,17.235,17,16.865,16.81,16.651
17.087,17.05,17.022,16.945,16.753,16.502,16.425,16.369,16.412,16.442,16.561,16.782,17.152,17.334,17.176,16.955,16.842,16.886,16.763
16.497,16.381,16.284,16.229,16.253,16.306,16.453,16.564,16.599,16.486,16.429,16.598,17.088,17.256,17.048,16.859,16.829,16.852,16.785
15.96,15.849,15.821,15.9,16.087,16.332,16.57,16.753,16.856,16.735,16.488,16.527,17.009,17.118,16.91,16.78,16.819,16.777,16.586
16.058,15.973,15.961,16.057,16.295,16.567,16.84,17.042,17.097,16.946,16.637,16.558,16.921,16.992,16.81,16.711,16.759,16.731,16.487
16.49,16.37,16.207,16.229,16.508,16.841,17.125,17.284,17.307,17.175,16.828,16.586,16.809,16.843,16.677,16.555,16.625,16.556,16.252
16.882,16.485,16.183,16.301,16.666,17.034,17.313,17.475,17.461,17.309,16.969,16.638,16.683,16.675,16.544,16.489,16.548,16.34,15.764
16.857,16.229,16.071,16.384,16.794,17.158,17.426,17.563,17.54,17.379,17.053,16.709,16.608,16.557,16.463,16.45,16.512,16.327,15.536
16.326,15.902,16.07,16.456,16.777,17.09,17.421,17.558,17.492,17.322,17.042,16.749,16.6,16.524,16.414,16.413,16.481,16.366,15.646
15.796,15.822,16.116,16.341,16.555,16.882,17.258,17.445,17.38,17.176,16.953,16.697,16.53,16.431,16.348,16.45,16.559,16.446,15.88
