16.67,16.822,17.616,17.929,17.866,17.924,18.076,18.197,18.082,17.691,17.554,17.561,17.572,17.569,17.621,17.914,18.244,18.234,18.331
16.61,16.92,17.728,17.848,17.662,17.586,17.604,17.656,17.667,17.619,17.663,17.716,17.724,17.705,17.637,17.72,17.964,18.066,18.22
16.598,17.105,17.843,17.74,17.49,17.382,17.407,17.489,17.606,17.778,17.893,17.914,17.879,17.819,17.728,17.709,17.847,18.053,18.103
16.679,17.369,17.91,17.61,17.386,17.377,17.518,17.691,17.862,17.986,18.015,17.947,17.843,17.754,17.683,17.676,17.845,18.075,17.92
16.865,17.675,17.877,17.479,17.343,17.429,17.582,17.681,17.821,17.933,17.956,17.873,17.742,17.653,17.659,17.779,17.99,17.966,17.633
17.127,17.936,17.753,17.372,17.315,17.383,17.418,17.493,17.642,17.784,17.887,17.901,17.86,17.839,17.882,17.946,17.892,17.647,17.341
17.471,18.089,17.603,17.295,17.264,17.26,17.237,17.269,17.355,17.49,17.63,17.749,17.812,17.826,17.794,17.695,17.519,17.311,17.165
17.852,18.107,17.482,17.255,17.241,17.209,17.187,17.168,17.14,17.151,17.211,17.295,17.366,17.389,17.359,17.286,17.194,17.125,17.124
18.168,18.033,17.407,17.273,17.346,17.424,17.511,17.501,17.391,17.254,17.131,17.053,17.025,17.024,17.03,17.04,17.063,17.108,17.158
18.345,17.932,17.363,17.34,17.568,17.848,18.051,18.051,17.962,17.842,17.677,17.49,17.321,17.203,17.145,17.139,17.166,17.215,17.277
18.425,17.845,17.354,17.442,17.811,18.161,18.272,18.221,18.24,18.277,18.266,18.179,18.023,17.846,17.683,17.565,17.512,17.525,17.608
18.435,17.794,17.366,17.545,17.973,18.232,18.147,18.06,18.091,18.143,18.22,18.294,18.324,18.307,18.277,18.244,18.205,18.158,18.185
18.43,17.786,17.385,17.621,18.06,18.193,18.035,17.963,17.963,17.99,18.09,18.214,18.266,18.201,18.211,18.302,18.371,18.343,18.323
18.439,17.817,17.403,17.658,18.091,18.131,17.948,17.857,17.818,17.826,17.927,18.129,18.283,18.129,18.039,18.123,18.28,18.35,18.32
18.47,17.876,17.419,17.643,18.091,18.087,17.891,17.788,17.761,17.764,17.791,18,18.299,18.178,17.862,17.885,18.086,18.262,18.399
18.514,17.985,17.445,17.603,18.067,18.076,17.885,17.787,17.797,17.837,17.785,17.889,18.231,18.274,17.686,17.743,17.99,18.152,18.442
18.54,18.108,17.502,17.541,18.008,18.09,17.926,17.84,17.856,17.942,17.867,17.838,18.146,18.358,17.576,17.624,17.776,17.875,18.226
