14.844,14.86,14.855,14.933,15.059,15.176,15.226,15.191,15.11,15.066,15.044,14.961,14.838,14.79,14.832,14.891,14.946,14.976,14.935
14.795,14.761,14.672,14.7,14.797,14.894,14.895,14.815,14.755,14.746,14.737,14.703,14.675,14.674,14.677,14.694,14.697,14.645,14.508
14.742,14.743,14.592,14.54,14.571,14.667,14.723,14.687,14.657,14.651,14.632,14.591,14.534,14.436,14.314,14.272,14.256,14.137,13.946
14.671,14.79,14.673,14.55,14.467,14.489,14.639,14.714,14.684,14.61,14.483,14.366,14.287,14.132,13.946,13.884,13.83,13.73,13.661
14.587,14.768,14.804,14.664,14.476,14.323,14.405,14.608,14.6,14.467,14.262,14.105,13.997,13.811,13.672,13.612,13.533,13.428,13.31
14.552,14.658,14.821,14.782,14.593,14.294,14.189,14.39,14.364,14.184,14.024,13.884,13.701,13.534,13.466,13.427,13.378,13.336,13.275
14.552,14.573,14.722,14.819,14.754,14.399,14.061,14.175,14.118,13.978,13.826,13.63,13.452,13.353,13.286,13.221,13.21,13.246,13.293
14.548,14.527,14.61,14.754,14.83,14.545,14.012,14.045,14.009,13.837,13.622,13.397,13.221,13.066,12.906,12.811,12.818,12.888,12.979
14.527,14.514,14.576,14.695,14.82,14.6,14.018,14.003,13.929,13.696,13.428,13.191,13.004,12.827,12.676,12.559,12.543,12.655,12.761
14.493,14.519,14.611,14.68,14.799,14.577,13.986,13.957,13.84,13.56,13.276,13.081,13.007,12.999,12.911,12.603,12.429,12.558,12.657
14.445,14.522,14.663,14.74,14.808,14.578,13.978,13.901,13.753,13.453,13.198,13.112,13.226,13.406,13.317,12.761,12.472,12.61,12.614
14.405,14.557,14.728,14.81,14.83,14.548,13.965,13.862,13.698,13.404,13.196,13.192,13.382,13.502,13.361,12.789,12.535,12.694,12.681
14.417,14.632,14.8,14.866,14.826,14.466,13.945,13.849,13.693,13.432,13.278,13.345,13.491,13.547,13.308,12.668,12.586,12.678,12.744
14.513,14.711,14.833,14.869,14.755,14.337,13.919,13.853,13.725,13.521,13.437,13.483,13.349,13.253,13.045,12.574,12.594,12.648,12.769
14.624,14.739,14.789,14.79,14.605,14.189,13.888,13.853,13.753,13.614,13.532,13.314,13.091,13.037,12.788,12.583,12.638,12.752,12.872
14.685,14.722,14.71,14.645,14.421,14.059,13.851,13.826,13.722,13.561,13.335,12.985,12.903,12.851,12.684,12.696,12.8,12.912,13.019
14.675,14.665,14.596,14.475,14.248,13.952,13.8,13.746,13.58,13.32,13.006,12.857,12.836,12.818,12.824,12.905,12.968,13.011,13.054
