13.404,13.12,13.074,13.056,13.036,13.137,13.352,13.152,12.669,12.454,12.387,12.345,12.317,12.304,12.296,12.279,12.236,12.167,12.116
13.207,13.063,13.04,12.998,13.014,13.022,13.088,13.202,12.794,12.499,12.42,12.369,12.32,12.292,12.277,12.26,12.236,12.203,12.172
13.082,13.015,12.97,12.95,12.965,13.007,13.053,13.277,12.941,12.558,12.46,12.415,12.355,12.3,12.256,12.221,12.193,12.161,12.1
12.992,12.919,12.88,12.869,12.884,12.923,13.039,13.348,13.185,12.766,12.507,12.457,12.403,12.328,12.264,12.198,12.117,12.031,11.952
12.846,12.781,12.768,12.763,12.781,12.817,12.955,13.084,13.27,13.033,12.677,12.501,12.449,12.364,12.268,12.188,12.092,11.948,11.843
12.701,12.685,12.683,12.67,12.726,12.82,12.922,12.992,13.176,13.179,12.913,12.633,12.5,12.409,12.282,12.167,12.07,11.909,11.786
12.651,12.678,12.645,12.665,12.764,12.912,13,13.024,13.101,13.236,13.107,12.817,12.597,12.458,12.304,12.141,12.021,11.867,11.754
12.672,12.687,12.662,12.718,12.885,13.072,13.176,13.161,13.119,13.213,13.21,12.982,12.717,12.513,12.316,12.106,11.957,11.818,11.728
12.687,12.675,12.701,12.863,13.063,13.215,13.298,13.292,13.196,13.204,13.25,13.089,12.815,12.554,12.307,12.062,11.894,11.771,11.706
12.696,12.672,12.834,13.053,13.204,13.288,13.344,13.335,13.238,13.209,13.263,13.14,12.863,12.56,12.27,12.009,11.839,11.734,11.695
12.688,12.789,13.03,13.217,13.289,13.293,13.299,13.282,13.225,13.215,13.269,13.141,12.849,12.517,12.209,11.964,11.805,11.721,11.703
12.744,12.969,13.211,13.338,13.346,13.276,13.225,13.212,13.215,13.245,13.257,13.084,12.767,12.426,12.137,11.934,11.796,11.725,11.708
12.882,13.136,13.334,13.423,13.387,13.301,13.24,13.24,13.262,13.266,13.187,12.95,12.616,12.295,12.061,11.904,11.781,11.714,11.699
13.026,13.225,13.363,13.419,13.403,13.351,13.312,13.287,13.257,13.176,13.001,12.718,12.405,12.16,12.023,11.936,11.87,11.853,11.963
13.082,13.183,13.26,13.314,13.316,13.284,13.231,13.158,13.069,12.907,12.69,12.433,12.22,12.109,12.089,12.093,12.113,12.176,12.286
13.012,13.02,13.035,13.051,13.045,13.008,12.959,12.909,12.775,12.593,12.387,12.25,12.18,12.184,12.224,12.272,12.314,12.354,12.377
12.844,12.779,12.737,12.716,12.7,12.689,12.639,12.551,12.45,12.358,12.292,12.272,12.297,12.334,12.367,12.381,12.371,12.34,12.331
