1.1422,1.1416,1.1416,1.1418,1.1425,1.1426,1.1427,1.143,1.1427,1.1419,1.1417,1.1414,1.1404,1.1386,1.1387,1.1375,1.1364,1.1364,1.1353,1.1328,1.1289,1.1297,1.1334,1.1341,1.1294,1.1193,1.1067,1.0994,1.0941,1.0899,1.1063,1.1763,1.1311,1.1421,1.1415,1.1414,1.1418,1.1422,1.1425,1.1426,1.1429,1.1427,1.1421,1.1417,1.1415,1.1405,1.1388,1.1386,1.1376,1.1365,1.1364,1.1357,1.1331,1.1292,1.1295,1.1332,1.1343,1.1302,1.1204,1.1076,1.1,1.0931,1.0928,1.1174,1.152,1.1324,1.1419,1.1413,1.1411,1.1415,1.1418,1.1422,1.1426,1.143,1.1428,1.1421,1.1417,1.1415,1.1406,1.1389,1.1386,1.1378,1.1365,1.1364,1.1359,1.1335,1.1294,1.1293,1.1328,1.1345,1.1311,1.1222,1.1098,1.101,1.0931,1.0959,1.1209,1.1423,1.1376,1.1417,1.141,1.1408,1.1413,1.1416,1.1419,1.1424,1.143,1.1429,1.1422,1.1417,1.1414,1.1406,1.139,1.1387,1.1378,1.1367,1.1365,1.136,1.1337,1.1296,1.1288,1.1322,1.1345,1.1316,1.1232,1.1108,1.1009,1.0929,1.0998,1.1251,1.1389,1.1401,1.1415,1.1407,1.1405,1.141,1.1412,1.1415,1.1422,1.143,1.1429,1.1423,1.1417,1.1414,1.1406,1.1391,1.1387,1.138,1.1368,1.1366,1.1361,1.134,1.1299,1.1291,1.1324,1.1345,1.1327,1.1249,1.112,1.1018,1.0928,1.1005,1.1243,1.1363,1.1418,1.1413,1.1404,1.14,1.1406,1.1407,1.1411,1.1419,1.1428,1.1429,1.1423,1.1417,1.1414,1.1406,1.1391,1.1386,1.138,1.1369,1.1366,1.1362,1.1343,1.1299,1.1288,1.1321,1.134,1.1331,1.1264,1.1142,1.1038,1.0941,1.1009,1.1234,1.1344,1.1411,1.1412,1.14,1.1395,1.1402,1.1403,1.1406,1.1415,1.1426,1.1428,1.1424,1.1416,1.1413,1.1406,1.1393,1.1386,1.1381,1.137,1.1365,1.136,1.1344,1.1304,1.1286,1.1318,1.1339,1.1332,1.127,1.115,1.1053,1.0953,1.1016,1.1232,1.1336,1.1415,1.1412,1.1398,1.1391,1.1396,1.1397,1.14,1.141,1.1423,1.1428,1.1423,1.1415,1.1411,1.1405,1.1394,1.1386,1.1381,1.1372,1.1366,1.136,1.1346,1.1311,1.1287,1.1316,1.1343,1.1343,1.129,1.1176,1.1072,1.0961,1.1002,1.1208,1.1308,1.1388,1.1412,1.1396,1.1387,1.1392,1.1393,1.1395,1.1406,1.1421,1.1428,1.1423,1.1415,1.141,1.1404,1.1394,1.1386,1.138,1.1374,1.1369,1.1364,1.1349,1.1311,1.1281,1.1309,1.134,1.1345,1.1301,1.12,1.1099,1.0982,1.1016,1.1211,1.1303,1.1379,1.1411,1.1395,1.1385,1.1389,1.1389,1.139,1.14,1.1416,1.1426,1.1424,1.1416,1.141,1.1403,1.1394,1.1386,1.1379,1.1372,1.1367,1.1365,1.1353,1.1312,1.1281,1.1306,1.1337,1.1345,1.1309,1.1217,1.1119,1.0996,1.1011,1.1197,1.1285,1.1351,1.1412,1.1395,1.1381,1.1385,1.1384,1.1386,1.1396,1.1412,1.1423,1.1423,1.1416,1.141,1.1402,1.1394,1.1388,1.1381,1.1372,1.1364,1.1361,1.135,1.1309,1.1282,1.1306,1.1336,1.1346,1.132,1.1244,1.1154,1.1022,1.101,1.1192,1.1283,1.1338,1.1413,1.1395,1.138,1.1383,1.1381,1.1382,1.1393,1.1411,1.1424,1.1424,1.1415,1.1408,1.14,1.1393,1.1389,1.1383,1.1374,1.1366,1.1362,1.1352,1.1311,1.1285,1.1304,1.1333,1.1343,1.1324,1.1259,1.1182,1.105,1.1011,1.1183,1.127,1.1315,1.1415,1.1396,1.1378,1.138,1.1378,1.1378,1.1389,1.1407,1.1423,1.1427,1.1419,1.1408,1.14,1.1392,1.1389,1.1383,1.1373,1.1366,1.1361,1.1351,1.1311,1.1283,1.1301,1.1332,1.1342,1.1328,1.1275,1.1214,1.1084,1.1017,1.1179,1.1264,1.1295,1.1418,1.1399,1.1378,1.1378,1.1376,1.1375,1.1385,1.1403,1.1419,1.1424,1.1418,1.1408,1.1398,1.1391,1.1388,1.1384,1.1374,1.1367,1.136,1.1352,1.1313,1.1284,1.13,1.1331,1.1339,1.133,1.1288,1.1241,1.1118,1.1027,1.1172,1.1262,1.1286,1.142,1.1402,1.1379,1.1376,1.1373,1.1371,1.1381,1.1401,1.1421,1.1427,1.1421,1.1409,1.1397,1.139,1.1388,1.1385,1.1376,1.1367,1.1359,1.1352,1.1314,1.1282,1.1301,1.1331,1.1336,1.1329,1.1296,1.1264,1.1155,1.1041,1.1161,1.1257,1.1273,1.1423,1.1405,1.1379,1.1374,1.1372,1.137,1.1377,1.1396,1.1416,1.1426,1.1421,1.141,1.1397,1.1389,1.1388,1.1386,1.1378,1.1369,1.1359,1.1353,1.1315,1.1283,1.1303,1.1333,1.1336,1.1328,1.13,1.128,1.1191,1.1065,1.115,1.1249,1.1259,1.1425,1.1409,1.1382,1.1373,1.137,1.1367,1.1376,1.1396,1.1417,1.1429,1.1424,1.1412,1.1398,1.1389,1.1387,1.1386,1.1378,1.137,1.1359,1.1353,1.1316,1.1282,1.1303,1.1334,1.1336,1.1324,1.1297,1.129,1.1224,1.1094,1.1133,1.1242,1.1259,1.1425,1.141,1.1383,1.1374,1.137,1.1367,1.1373,1.1392,1.1414,1.1429,1.1427,1.1414,1.1399,1.1389,1.1387,1.1386,1.1378,1.1371,1.1359,1.1353,1.1319,1.1285,1.1303,1.1335,1.1336,1.1323,1.1294,1.1289,1.1243,1.1122,1.1134,1.1246,1.1269,1.1427,1.1414,1.1385,1.1372,1.1368,1.1365,1.1372,1.1391,1.1414,1.143,1.1429,1.1417,1.14,1.1389,1.1386,1.1385,1.1379,1.1372,1.1359,1.1353,1.1322,1.1285,1.1304,1.1338,1.134,1.1327,1.1294,1.1285,1.1256,1.1151,1.1131,1.1234,1.1269,1.1427,1.1416,1.1387,1.1374,1.1368,1.1365,1.1371,1.1389,1.1412,1.1429,1.143,1.1419,1.1402,1.1389,1.1386,1.1385,1.1379,1.1373,1.1359,1.1353,1.1327,1.1286,1.13,1.1337,1.1341,1.1335,1.1303,1.128,1.1258,1.1174,1.1139,1.1229,1.1276,1.1429,1.1418,1.1388,1.1372,1.1366,1.1363,1.1369,1.1388,1.1412,1.143,1.1433,1.1423,1.1406,1.1391,1.1386,1.1386,1.138,1.1373,1.1358,1.1351,1.133,1.1289,1.1299,1.1336,1.1341,1.1344,1.1325,1.1286,1.1256,1.1185,1.1142,1.1217,1.1287,1.1429,1.1419,1.1388,1.1372,1.1366,1.1363,1.1368,1.1387,1.1411,1.1429,1.1434,1.1425,1.1408,1.1392,1.1385,1.1386,1.1381,1.1375,1.1358,1.1349,1.1335,1.1294,1.1296,1.1333,1.1339,1.1349,1.1353,1.1307,1.1259,1.1192,1.115,1.121,1.1284,1.143,1.1421,1.1389,1.1371,1.1363,1.1361,1.1367,1.1385,1.141,1.143,1.1436,1.1428,1.1411,1.1394,1.1386,1.1386,1.1381,1.1376,1.1358,1.1347,1.1337,1.1296,1.1292,1.1329,1.1338,1.1351,1.1375,1.1338,1.1276,1.12,1.1156,1.1202,1.1287,1.1429,1.1421,1.139,1.1371,1.1363,1.136,1.1367,1.1386,1.1411,1.143,1.1436,1.143,1.1414,1.1396,1.1386,1.1386,1.1382,1.1376,1.1357,1.1343,1.1336,1.1299,1.1289,1.1325,1.1338,1.135,1.1392,1.137,1.1302,1.1214,1.1167,1.1196,1.128,1.1429,1.1421,1.139,1.1369,1.1362,1.1359,1.1365,1.1386,1.1411,1.1431,1.1437,1.1432,1.1417,1.1399,1.1387,1.1386,1.1383,1.1377,1.1358,1.1339,1.1335,1.1302,1.1287,1.1321,1.1338,1.1348,1.1396,1.1397,1.1335,1.1243,1.1183,1.1196,1.1283,1.1428,1.142,1.1389,1.1368,1.136,1.1357,1.1364,1.1386,1.1412,1.1432,1.1439,1.1434,1.142,1.1403,1.139,1.1386,1.1383,1.1378,1.1359,1.1336,1.1334,1.1305,1.1287,1.1318,1.1339,1.1347,1.1393,1.1415,1.1363,1.1278,1.1212,1.1205,1.1281,1.1428,1.142,1.1389,1.1367,1.1359,1.1356,1.1363,1.1386,1.1414,1.1433,1.144,1.1436,1.1423,1.1406,1.1392,1.1388,1.1384,1.1379,1.1361,1.1333,1.1331,1.1307,1.1286,1.1315,1.1338,1.1343,1.138,1.1422,1.1381,1.1308,1.1243,1.1221,1.1287,1.1427,1.142,1.1387,1.1364,1.1358,1.1355,1.1362,1.1386,1.1416,1.1435,1.1441,1.1438,1.1426,1.1409,1.1394,1.1389,1.1384,1.138,1.1363,1.1331,1.1327,1.1309,1.1289,1.1314,1.1339,1.1345,1.1369,1.142,1.1397,1.1331,1.1273,1.1239,1.1291,1.1427,1.1419,1.1387,1.1363,1.1355,1.1352,1.136,1.1385,1.1416,1.1436,1.1442,1.1439,1.1428,1.1412,1.1396,1.139,1.1386,1.1381,1.1365,1.1329,1.1321,1.1308,1.129,1.1312,1.1339,1.1348,1.1362,1.1412,1.1408,1.1347,1.1298,1.1261,1.1301,1.1426,1.1418,1.1384,1.136,1.1353,1.135,1.1358,1.1385,1.1418,1.1437,1.1442,1.144,1.143,1.1414,1.1398,1.1391,1.1387,1.1383,1.1368,1.1328,1.1317,1.1307,1.1291,1.1309,1.1336,1.135,1.1354,1.1396,1.1411,1.1358,1.1315,1.1281,1.1317,1.1425,1.1416,1.1382,1.1358,1.1351,1.1348,1.1356,1.1383,1.1419,1.1438,1.1442,1.144,1.1431,1.1417,1.1401,1.1392,1.1388,1.1385,1.137,1.1328,1.1314,1.1306,1.1292,1.131,1.1337,1.1352,1.1349,1.1382,1.1415,1.1371,1.1323,1.1292,1.1326,1.1423,1.1415,1.1381,1.1356,1.1349,1.1346,1.1354,1.1383,1.142,1.1439,1.1442,1.144,1.1432,1.1418,1.1403,1.1394,1.1389,1.1386,1.1372,1.1328,1.1313,1.1303,1.129,1.1308,1.1337,1.1355,1.1347,1.1365,1.1407,1.1384,1.1333,1.1294,1.1328,1.1422,1.1413,1.1378,1.1354,1.1348,1.1345,1.1352,1.1381,1.142,1.1439,1.1442,1.144,1.1432,1.1419,1.1405,1.1396,1.139,1.1387,1.1374,1.1329,1.1313,1.1301,1.1287,1.1306,1.1337,1.1357,1.1347,1.1352,1.1397,1.1396,1.1349,1.13,1.1323,1.1421,1.1412,1.1377,1.1352,1.1346,1.1344,1.135,1.1379,1.142,1.144,1.1443,1.144,1.1432,1.1419,1.1405,1.1397,1.1391,1.1387,1.1376,1.133,1.1313,1.1299,1.1284,1.1303,1.1334,1.1357,1.1347,1.1343,1.1388,1.1406,1.1364,1.1308,1.132,1.1419,1.141,1.1375,1.135,1.1345,1.1343,1.1349,1.1377,1.1419,1.144,1.1442,1.1439,1.1432,1.1419,1.1406,1.1398,1.1392,1.1388,1.1377,1.1331,1.1312,1.1295,1.1281,1.1302,1.1332,1.1354,1.1348,1.1336,1.1376,1.1409,1.1378,1.1308,1.1319,1.1419,1.141,1.1375,1.1349,1.1344,1.1343,1.1348,1.1375,1.1419,1.1441,1.1443,1.1439,1.1431,1.1419,1.1407,1.1399,1.1393,1.1388,1.1378,1.1333,1.1312,1.1293,1.128,1.1302,1.1331,1.1353,1.1348,1.1331,1.1365,1.1408,1.1392,1.1313,1.1315,1.1418,1.1409,1.1374,1.1349,1.1344,1.1344,1.1347,1.1372,1.1417,1.1441,1.1443,1.1439,1.143,1.1418,1.1407,1.14,1.1393,1.1388,1.1379,1.1333,1.131,1.129,1.1282,1.1301,1.1327,1.135,1.1349,1.1331,1.1355,1.1399,1.1401,1.1319,1.1317,1.1418,1.1409,1.1374,1.1349,1.1344,1.1345,1.1347,1.137,1.1416,1.1442,1.1443,1.1438,1.1429,1.1417,1.1407,1.1401,1.1394,1.1389,1.1379,1.1335,1.1309,1.1288,1.1285,1.1302,1.1325,1.135,1.1349,1.1334,1.135,1.139,1.1407,1.1327,1.1323,1.1418,1.141,1.1375,1.1348,1.1344,1.1346,1.1348,1.1368,1.1414,1.1441,1.1443,1.1438,1.1428,1.1415,1.1406,1.1401,1.1395,1.139,1.138,1.1335,1.1307,1.1288,1.1288,1.1303,1.1326,1.1352,1.1349,1.1337,1.1346,1.1376,1.1406,1.1334,1.1326,1.1417,1.141,1.1376,1.1348,1.1345,1.1347,1.1348,1.1365,1.1412,1.1441,1.1444,1.1437,1.1426,1.1414,1.1405,1.1401,1.1395,1.139,1.1379,1.1336,1.1305,1.1289,1.1291,1.1303,1.1327,1.1354,1.1349,1.1341,1.1345,1.1366,1.1402,1.1336,1.1329,1.1417,1.1411,1.1377,1.1348,1.1345,1.1348,1.135,1.1364,1.1409,1.1441,1.1443,1.1436,1.1425,1.1412,1.1404,1.1401,1.1396,1.1391,1.1379,1.1335,1.1303,1.1291,1.1294,1.1305,1.1332,1.1356,1.1349,1.1343,1.1341,1.1356,1.1393,1.1339,1.1329,1.1418,1.1411,1.138,1.135,1.1346,1.1349,1.1351,1.1362,1.1406,1.1441,1.1444,1.1436,1.1422,1.141,1.1404,1.1402,1.1397,1.1391,1.1378,1.1335,1.1302,1.129,1.1295,1.1307,1.1336,1.1357,1.135,1.1346,1.134,1.1347,1.1379,1.134,1.133,1.1417,1.1411,1.1381,1.135,1.1345,1.135,1.1352,1.136,1.1403,1.144,1.1444,1.1435,1.1421,1.1408,1.1403,1.1402,1.1397,1.1392,1.1377,1.1334,1.1301,1.1291,1.1296,1.1309,1.134,1.1355,1.135,1.135,1.1344,1.1348,1.137,1.1342,1.1338,1.1417,1.1412,1.1383,1.1351,1.1346,1.1351,1.1354,1.136,1.1399,1.1439,1.1444,1.1433,1.1419,1.1405,1.1402,1.1402,1.1398,1.1392,1.1375,1.1332,1.13,1.1292,1.1298,1.1314,1.1342,1.1351,1.1349,1.1351,1.1348,1.1351,1.1362,1.1341,1.1349,1.1418,1.1412,1.1386,1.1353,1.1346,1.1351,1.1355,1.1359,1.1396,1.1438,1.1444,1.1432,1.1416,1.1403,1.1401,1.1402,1.1399,1.1393,1.1374,1.1331,1.13,1.1293,1.13,1.1316,1.134,1.1343,1.1347,1.1355,1.1351,1.1356,1.1359,1.1343,1.1374,1.1417,1.1412,1.1387,1.1355,1.1346,1.1351,1.1355,1.1358,1.1391,1.1436,1.1444,1.1431,1.1415,1.1401,1.14,1.1402,1.14,1.1393,1.1373,1.1329,1.13,1.1295,1.1303,1.1319,1.1339,1.1338,1.1347,1.136,1.1356,1.1359,1.1356,1.1343,1.1416,1.1417,1.1412,1.1389,1.1356,1.1347,1.1352,1.1356,1.1357,1.1387,1.1434,1.1444,1.143,1.1412,1.1398,1.1399,1.1402,1.1401,1.1393,1.1371,1.1328,1.13,1.1296,1.1306,1.1321,1.1335,1.1333,1.135,1.1365,1.1358,1.136,1.1356,1.1345,1.1463,1.1417,1.1412,1.139,1.1358,1.1347,1.1351,1.1357,1.1357,1.1382,1.1431,1.1444,1.143,1.1411,1.1397,1.1399,1.1403,1.1402,1.1393,1.1368,1.1327,1.1301,1.1299,1.1309,1.1322,1.1333,1.1332,1.1356,1.1374,1.1359,1.1357,1.1364,1.1362,1.1519,1.1416,1.1411,1.1391,1.136,1.1348,1.1352,1.1357,1.1356,1.1378,1.1426,1.1444,1.1429,1.141,1.1395,1.1399,1.1403,1.1403,1.1393,1.1366,1.1326,1.1302,1.1302,1.1313,1.1325,1.1333,1.1337,1.1369,1.1387,1.1362,1.1354,1.1375,1.1396,1.1597,1.1415,1.141,1.1391,1.1361,1.1349,1.1352,1.1358,1.1356,1.1373,1.1422,1.1445,1.1429,1.1408,1.1393,1.1398,1.1403,1.1404,1.1392,1.1362,1.1324,1.1303,1.1304,1.1316,1.1326,1.1333,1.1341,1.1383,1.1405,1.1368,1.1356,1.1392,1.1446,1.1672,1.1414,1.1408,1.139,1.1362,1.1349,1.1352,1.1357,1.1355,1.1368,1.1415,1.1444,1.1429,1.1408,1.1393,1.1399,1.1404,1.1404,1.139,1.1359,1.1322,1.1304,1.1307,1.132,1.1328,1.1337,1.1351,1.1401,1.1429,1.1383,1.1365,1.142,1.151,1.1739,1.1412,1.1406,1.1389,1.1362,1.135,1.1352,1.1358,1.1356,1.1365,1.1409,1.1443,1.1429,1.1408,1.1392,1.1399,1.1405,1.1405,1.1388,1.1355,1.132,1.1304,1.1309,1.1324,1.133,1.1339,1.1356,1.1414,1.1453,1.1408,1.1386,1.1456,1.1583,1.1807,1.141,1.1404,1.1388,1.1362,1.1351,1.1352,1.1357,1.1355,1.136,1.1402,1.1441,1.143,1.1408,1.1391,1.1399,1.1405,1.1405,1.1385,1.135,1.1318,1.1306,1.1312,1.1328,1.1331,1.134,1.1358,1.1421,1.1472,1.1439,1.1418,1.1494,1.1638,1.1837,1.1407,1.1401,1.1386,1.1362,1.1351,1.1353,1.1358,1.1355,1.1357,1.1394,1.1438,1.1431,1.1408,1.1391,1.1399,1.1406,1.1405,1.1381,1.1345,1.1315,1.1306,1.1314,1.1332,1.1334,1.1341,1.1363,1.1427,1.1488,1.1474,1.1468,1.154,1.1684,1.1848,1.1404,1.1399,1.1383,1.1361,1.1351,1.1353,1.1358,1.1355,1.1354,1.1387,1.1434,1.1433,1.1408,1.139,1.1399,1.1407,1.1404,1.1377,1.1339,1.1312,1.1307,1.1314,1.1334,1.1336,1.1338,1.1359,1.1426,1.1501,1.1506,1.1519,1.159,1.1721,1.1851,1.14,1.1395,1.138,1.1359,1.1351,1.1354,1.1358,1.1354,1.1351,1.1379,1.1429,1.1433,1.1409,1.139,1.1399,1.1408,1.1403,1.1372,1.1334,1.131,1.1308,1.1317,1.1337,1.1339,1.1334,1.1352,1.1418,1.1507,1.1528,1.1555,1.1628,1.1744,1.1839,1.1397,1.1392,1.1378,1.1358,1.1351,1.1354,1.1359,1.1355,1.135,1.1373,1.1424,1.1434,1.141,1.1389,1.1399,1.1409,1.1401,1.1367,1.1328,1.1306,1.1308,1.1317,1.1338,1.134,1.1331,1.1342,1.1407,1.151,1.1543,1.1569,1.1643,1.1757,1.183,1.1393,1.1388,1.1374,1.1356,1.1351,1.1355,1.136,1.1355,1.1349,1.1367,1.1418,1.1435,1.1411,1.1389,1.1399,1.141,1.1398,1.1362,1.1324,1.1305,1.131,1.1319,1.1338,1.1341,1.1325,1.1325,1.1388,1.1503,1.1549,1.1558,1.1619,1.1742,1.1813,1.1389,1.1384,1.1371,1.1355,1.1351,1.1357,1.1361,1.1356,1.1349,1.1362,1.1412,1.1435,1.1411,1.1389,1.14,1.1411,1.1395,1.1357,1.1319,1.1304,1.1312,1.132,1.1339,1.1342,1.1323,1.1312,1.1364,1.1487,1.1549,1.1527,1.155,1.168,1.1775,1.1385,1.1381,1.1368,1.1353,1.1352,1.1358,1.1361,1.1356,1.1349,1.1359,1.1407,1.1435,1.1412,1.1388,1.14,1.141,1.1392,1.1353,1.1317,1.1304,1.1314,1.1322,1.1337,1.1341,1.1317,1.1297,1.1342,1.1468,1.1548,1.1497,1.146,1.1569,1.1702
