15.93,15.922,15.922,15.916,15.911,15.912,15.908,15.895,15.895,15.9,15.904,15.901,15.893,15.878,15.858,15.839,15.822,15.826,15.847,15.837,15.815,15.788,15.776,15.777,15.781,15.79,15.795,15.798,15.802,15.806,15.799,15.778,15.806,15.843,15.876,15.897,15.903,15.9,15.894,15.883,15.864,15.837,15.802,15.753,15.69,15.611,15.516,15.405,15.28,15.142,14.996,14.789,14.544,14.432,14.487,14.544,14.571,14.584,14.591,14.592,14.589,14.583,14.573,14.563,14.557,14.548,14.538,14.527,14.516,14.502,14.492,14.481,14.473,14.463,14.451,14.44,14.429,14.417,14.405,14.39,14.371,14.349,14.321,14.289,14.252,14.214,14.176,14.142,14.116,14.101,14.104,14.107,14.12,14.14,14.165,14.192,14.218,14.242,14.261,14.275,14.282,14.282,14.276,14.261,14.24,14.215,14.186,14.15,14.104,14.049,13.992,13.946,13.915,13.896,13.885,13.879,13.876,13.873,13.867,13.857,13.842,13.824,13.804,13.783,13.761,13.736,13.711,13.691,13.678,13.692
15.939,15.942,15.946,15.943,15.937,15.93,15.92,15.906,15.902,15.905,15.909,15.909,15.905,15.896,15.884,15.87,15.858,15.856,15.856,15.845,15.824,15.8,15.788,15.787,15.789,15.795,15.802,15.81,15.815,15.812,15.805,15.802,15.825,15.856,15.883,15.902,15.91,15.908,15.903,15.893,15.875,15.848,15.813,15.763,15.699,15.618,15.521,15.408,15.281,15.142,14.991,14.82,14.654,14.559,14.547,14.565,14.58,14.589,14.593,14.593,14.59,14.585,14.577,14.568,14.559,14.55,14.539,14.529,14.518,14.508,14.497,14.486,14.475,14.464,14.453,14.442,14.431,14.419,14.406,14.391,14.373,14.351,14.324,14.292,14.257,14.221,14.185,14.153,14.128,14.113,14.11,14.114,14.127,14.147,14.172,14.199,14.225,14.249,14.268,14.281,14.288,14.289,14.282,14.267,14.246,14.221,14.193,14.159,14.119,14.075,14.03,13.993,13.964,13.944,13.929,13.917,13.907,13.897,13.887,13.874,13.857,13.838,13.818,13.799,13.779,13.759,13.74,13.725,13.715,13.706
15.938,15.943,15.947,15.943,15.938,15.931,15.924,15.915,15.91,15.91,15.913,15.916,15.917,15.916,15.912,15.905,15.893,15.879,15.864,15.849,15.828,15.807,15.796,15.795,15.796,15.798,15.803,15.81,15.816,15.816,15.809,15.812,15.833,15.86,15.885,15.904,15.914,15.917,15.915,15.906,15.89,15.865,15.83,15.782,15.719,15.639,15.541,15.426,15.296,15.155,15.007,14.858,14.726,14.638,14.599,14.591,14.592,14.595,14.596,14.594,14.591,14.585,14.577,14.569,14.559,14.55,14.54,14.529,14.518,14.508,14.497,14.486,14.476,14.465,14.454,14.442,14.431,14.42,14.407,14.392,14.374,14.351,14.324,14.292,14.257,14.221,14.186,14.155,14.131,14.116,14.111,14.116,14.131,14.153,14.18,14.208,14.235,14.258,14.276,14.288,14.295,14.295,14.289,14.274,14.254,14.229,14.202,14.173,14.142,14.107,14.07,14.036,14.008,13.987,13.969,13.951,13.934,13.919,13.904,13.889,13.872,13.852,13.833,13.815,13.799,13.784,13.772,13.762,13.755,13.749
15.932,15.936,15.939,15.935,15.931,15.927,15.92,15.913,15.907,15.905,15.907,15.911,15.915,15.919,15.921,15.92,15.915,15.903,15.884,15.859,15.831,15.808,15.798,15.803,15.805,15.806,15.809,15.815,15.822,15.823,15.815,15.814,15.834,15.862,15.887,15.906,15.919,15.926,15.927,15.92,15.906,15.884,15.852,15.809,15.75,15.673,15.576,15.458,15.324,15.18,15.033,14.893,14.774,14.688,14.638,14.615,14.605,14.601,14.599,14.595,14.59,14.583,14.575,14.566,14.557,14.548,14.538,14.527,14.516,14.505,14.495,14.484,14.474,14.464,14.453,14.442,14.431,14.42,14.407,14.392,14.373,14.349,14.32,14.287,14.251,14.214,14.179,14.15,14.127,14.114,14.111,14.118,14.136,14.161,14.191,14.223,14.251,14.274,14.291,14.301,14.307,14.306,14.3,14.285,14.263,14.237,14.21,14.186,14.163,14.137,14.107,14.077,14.051,14.03,14.01,13.987,13.963,13.941,13.924,13.907,13.889,13.87,13.851,13.835,13.821,13.811,13.804,13.797,13.791,13.784
15.923,15.927,15.929,15.926,15.923,15.919,15.913,15.905,15.898,15.893,15.892,15.895,15.9,15.907,15.914,15.92,15.923,15.921,15.911,15.89,15.86,15.828,15.811,15.816,15.818,15.817,15.817,15.822,15.83,15.835,15.826,15.82,15.84,15.869,15.895,15.915,15.929,15.936,15.936,15.931,15.919,15.901,15.876,15.841,15.792,15.722,15.627,15.507,15.366,15.214,15.063,14.923,14.806,14.719,14.664,14.633,14.617,14.608,14.601,14.595,14.587,14.579,14.57,14.562,14.552,14.543,14.533,14.522,14.511,14.5,14.49,14.48,14.471,14.461,14.451,14.441,14.43,14.419,14.406,14.39,14.37,14.345,14.313,14.277,14.238,14.201,14.167,14.141,14.122,14.112,14.111,14.121,14.143,14.174,14.21,14.245,14.275,14.298,14.312,14.32,14.322,14.319,14.311,14.296,14.273,14.245,14.219,14.198,14.181,14.163,14.139,14.113,14.091,14.073,14.052,14.024,13.993,13.965,13.943,13.925,13.907,13.889,13.872,13.858,13.847,13.84,13.834,13.827,13.818,13.807
15.914,15.918,15.921,15.918,15.915,15.911,15.905,15.896,15.887,15.879,15.874,15.874,15.878,15.884,15.893,15.904,15.916,15.926,15.931,15.924,15.901,15.866,15.839,15.838,15.834,15.828,15.825,15.829,15.84,15.85,15.842,15.829,15.848,15.878,15.905,15.926,15.939,15.946,15.945,15.939,15.929,15.914,15.897,15.873,15.837,15.78,15.694,15.573,15.423,15.257,15.093,14.946,14.825,14.737,14.679,14.644,14.625,14.612,14.602,14.592,14.582,14.572,14.562,14.552,14.543,14.534,14.524,14.513,14.502,14.492,14.482,14.474,14.465,14.457,14.449,14.439,14.429,14.417,14.404,14.388,14.367,14.338,14.302,14.262,14.22,14.184,14.156,14.136,14.123,14.115,14.114,14.126,14.154,14.192,14.235,14.275,14.307,14.329,14.34,14.342,14.339,14.333,14.322,14.305,14.28,14.249,14.221,14.202,14.192,14.182,14.165,14.146,14.129,14.115,14.096,14.063,14.024,13.989,13.963,13.943,13.926,13.909,13.894,13.881,13.873,13.868,13.861,13.85,13.832,13.815
15.904,15.908,15.914,15.913,15.909,15.904,15.897,15.887,15.876,15.865,15.856,15.853,15.853,15.856,15.863,15.874,15.89,15.914,15.95,15.967,15.957,15.924,15.885,15.871,15.856,15.841,15.833,15.837,15.849,15.866,15.866,15.845,15.86,15.891,15.918,15.937,15.949,15.953,15.95,15.941,15.928,15.915,15.903,15.891,15.873,15.839,15.772,15.659,15.499,15.311,15.125,14.962,14.834,14.743,14.684,14.649,14.628,14.613,14.6,14.586,14.572,14.559,14.546,14.536,14.526,14.517,14.507,14.498,14.488,14.479,14.471,14.464,14.457,14.45,14.442,14.433,14.423,14.412,14.399,14.383,14.36,14.327,14.284,14.239,14.199,14.172,14.155,14.144,14.133,14.122,14.118,14.135,14.171,14.217,14.266,14.308,14.341,14.362,14.369,14.367,14.358,14.347,14.333,14.313,14.285,14.249,14.215,14.196,14.193,14.193,14.186,14.174,14.165,14.157,14.141,14.104,14.056,14.014,13.983,13.961,13.943,13.928,13.914,13.904,13.898,13.892,13.884,13.868,13.837,13.81
15.891,15.899,15.911,15.911,15.907,15.901,15.891,15.88,15.867,15.853,15.842,15.837,15.836,15.837,15.84,15.843,15.853,15.891,15.992,16.033,16.037,16.007,15.957,15.921,15.886,15.858,15.842,15.844,15.859,15.881,15.901,15.881,15.878,15.908,15.934,15.95,15.957,15.957,15.948,15.932,15.911,15.893,15.882,15.878,15.88,15.876,15.845,15.759,15.598,15.382,15.159,14.97,14.831,14.738,14.68,14.646,14.625,14.608,14.591,14.571,14.551,14.533,14.518,14.505,14.495,14.486,14.478,14.471,14.464,14.459,14.454,14.449,14.443,14.437,14.429,14.42,14.409,14.399,14.388,14.374,14.348,14.307,14.255,14.209,14.183,14.174,14.169,14.159,14.143,14.124,14.121,14.149,14.195,14.245,14.293,14.337,14.371,14.392,14.397,14.39,14.377,14.362,14.346,14.324,14.293,14.252,14.211,14.187,14.183,14.193,14.201,14.199,14.197,14.198,14.186,14.143,14.086,14.037,14.002,13.978,13.96,13.946,13.934,13.925,13.919,13.913,13.905,13.886,13.847,13.816
15.877,15.892,15.91,15.913,15.909,15.901,15.89,15.877,15.861,15.845,15.833,15.83,15.836,15.846,15.853,15.849,15.839,15.865,16.001,16.05,16.096,16.105,16.068,15.999,15.929,15.876,15.849,15.848,15.867,15.894,15.932,15.928,15.9,15.93,15.951,15.96,15.961,15.952,15.935,15.913,15.879,15.843,15.826,15.827,15.842,15.864,15.878,15.85,15.72,15.475,15.197,14.97,14.816,14.723,14.669,14.637,14.615,14.593,14.567,14.539,14.512,14.489,14.471,14.456,14.444,14.434,14.427,14.423,14.422,14.422,14.421,14.419,14.416,14.409,14.4,14.389,14.379,14.372,14.368,14.356,14.32,14.264,14.214,14.191,14.186,14.175,14.158,14.141,14.126,14.115,14.129,14.175,14.218,14.262,14.309,14.354,14.391,14.414,14.419,14.41,14.395,14.377,14.36,14.34,14.313,14.274,14.226,14.188,14.171,14.179,14.204,14.219,14.226,14.236,14.231,14.182,14.114,14.06,14.023,13.996,13.977,13.963,13.952,13.944,13.939,13.932,13.923,13.903,13.86,13.825
15.863,15.885,15.912,15.918,15.915,15.906,15.893,15.877,15.859,15.841,15.829,15.829,15.846,15.876,15.907,15.922,15.907,15.869,15.94,15.979,16.051,16.131,16.17,16.117,16.006,15.905,15.854,15.849,15.87,15.906,15.951,15.987,15.957,15.954,15.964,15.962,15.954,15.939,15.914,15.907,15.859,15.777,15.745,15.751,15.776,15.812,15.851,15.88,15.833,15.596,15.247,14.96,14.79,14.699,14.651,14.622,14.594,14.561,14.525,14.491,14.458,14.429,14.404,14.382,14.363,14.348,14.339,14.337,14.342,14.349,14.356,14.358,14.355,14.347,14.336,14.329,14.328,14.335,14.338,14.315,14.267,14.221,14.196,14.175,14.132,14.093,14.075,14.075,14.093,14.113,14.15,14.194,14.219,14.263,14.312,14.359,14.398,14.424,14.433,14.427,14.412,14.393,14.375,14.359,14.343,14.319,14.279,14.229,14.184,14.163,14.176,14.22,14.247,14.267,14.276,14.236,14.161,14.091,14.047,14.016,13.994,13.98,13.97,13.963,13.958,13.951,13.941,13.919,13.869,13.827
